Income,HousingExpense,TransportationExpense,FoodExpense,UtilitiesExpense,EntertainmentExpense,Savings,HousingBudget,TransportationBudget,FoodBudget,UtilitiesBudget,EntertainmentBudget,SavingsBudget
24040.0,6871.0,1802.0,,2659.0,1721.0,1985.0,33.23176629909073,8.715418843103114,27.268330431418068,12.860321145289223,8.323660282453085,9.600502998645773
39717.0,6814.0,2154.0,6122.0,,2074.0,6983.0,24.96610852599568,7.892133514087861,22.430659876158725,11.526765104605577,7.599018063239658,25.585314915912505
26201.0,9310.0,2711.0,6087.0,3664.0,2770.0,4650.0,31.89229926007125,9.286790901616882,20.851603178953138,12.5513839408057,9.488901068785967,
33318.0,8513.0,,5269.0,2705.0,2484.0,2507.0,,11.189216010585511,21.7871319880913,,10.27125372146874,10.36635792259345
35297.0,5352.0,1985.0,6245.0,2569.0,2260.0,3347.0,24.59784906700984,9.123081165548305,28.702086588840885,11.80715139259123,10.386984097803106,15.382847688206637
27223.0,7128.0,2069.0,4757.0,3048.0,1753.0,3266.0,32.3691022206076,9.395576949275693,21.60210707960583,13.84133327278507,7.960583079787476,14.83129739793833
35190.0,9755.0,2555.0,5055.0,2886.0,,5086.0,,9.220165277326693,,10.414636786835551,8.5669950561149,
33821.0,8703.0,1249.0,6645.0,3324.0,1156.0,,30.849668568997902,4.427351033284889,23.55464180638758,11.782637978093652,4.09769238949346,25.28800822374252
,9137.0,1838.0,4984.0,2773.0,1873.0,4304.0,,7.378859046930828,20.00883214902244,11.132522381468544,7.519370508651492,17.278895178449556
27653.0,8765.0,2667.0,6538.0,3859.0,2291.0,494.0,35.60981555212481,10.835296985455432,26.562119119200457,15.678069391403266,9.307711058747056,2.006987893068985
23570.0,11252.0,2487.0,4630.0,,2370.0,4621.0,40.59895363521559,8.97348006494678,16.70575500631427,8.497203680317519,8.551325996752661,
27472.0,8472.0,,7764.0,3626.0,2334.0,4687.0,29.146454742491485,7.513675301888739,,12.474627584546049,8.029724429765714,16.124815082395845
31044.0,7227.0,1247.0,5225.0,2617.0,2147.0,4550.0,31.40398904966758,5.418676400295485,22.70455829313866,11.371833311606483,9.329509407726068,19.771433537565724
30291.0,,1975.0,5776.0,2102.0,1902.0,3745.0,28.465940557504155,9.114823703156729,26.656821118700385,9.700941480524277,8.777921358685619,17.283551781428834
,,1705.0,6330.0,,2268.0,5434.0,31.070410177670546,6.233092052350662,23.141039701688968,11.398698545002558,,19.86546757329824
20454.0,3118.0,2165.0,5434.0,2872.0,1523.0,5132.0,15.402094447737602,10.694526773364949,26.84252124086149,14.186919581110452,7.523216755581901,25.350721201343607
32352.0,7631.0,1595.0,6143.0,,,4950.0,31.350396450433426,6.55272996179286,25.237254015858017,10.044780411651123,6.4787806581488026,20.33605850211577
39861.0,7588.0,1487.0,6575.0,2159.0,,5825.0,29.566708229426435,5.794108478802992,25.61954488778055,8.412562344139651,7.909912718204488,22.697163341645883
32321.0,5271.0,,6960.0,2995.0,2086.0,4140.0,23.511307373210222,,31.045095677773315,13.359204246398145,9.304607698826889,18.46647932557206
33045.0,6143.0,2610.0,6791.0,,1087.0,4026.0,25.44317428760769,10.81013916500994,,14.442511597084165,4.502153744201458,16.674950298210735
32862.0,9619.0,1800.0,5828.0,3292.0,2227.0,25802.5,31.51084321561947,5.896612723579899,19.091921640568696,,,25.42095263054445
31985.0,8461.0,,5853.0,,2386.0,6118.0,30.300100272167317,7.441627274029508,20.960464116888694,10.843718664947716,8.544621114453516,21.90946855751325
34658.0,8203.0,1998.0,8349.0,3239.0,,6653.0,26.98089004374568,6.571719896062889,,10.653553925599448,,21.882708943196395
31976.0,8612.0,1466.0,6949.0,2986.0,3187.0,7452.0,28.0960459350124,4.782722171473313,22.670625081560747,9.741615555265565,10.397363956674932,24.31162730001305
28436.0,,1370.0,5078.0,2285.0,1658.0,6051.0,33.23587931944614,5.562999959394161,20.619645104966093,9.278434238843545,6.7324481260405244,24.57059325130954
26020.0,10485.0,1497.0,6099.0,2289.0,1819.0,6856.0,,5.15407126872095,20.998450679979342,7.880874505078326,6.262695816835945,23.604751248063348
28755.0,8246.0,1638.0,5664.0,,1802.0,1841.0,,7.415455656661687,25.641722124134187,13.119652315632216,8.157906650368963,8.334465118384717
31570.0,5083.0,2183.0,5864.0,2919.0,1961.0,5408.0,21.70552566401913,9.32188914510206,25.040567085148176,12.464770689213426,8.37390041848151,23.0933469980357
28419.0,56238.0,1602.0,4770.0,3425.0,1835.0,4634.0,40.9067790452663,5.819952045338953,17.329070696795757,12.44278137034077,6.666424471408849,16.834992370849378
31571.0,8740.0,,,3378.0,1296.0,8355.0,28.91167714191201,9.503804168044988,18.484948726430694,11.17433013562686,4.2871319880913,27.638107839894143
32195.0,6821.0,2513.0,7811.0,3302.0,1726.0,6855.0,23.49800192917183,8.657158605484359,26.90850213586881,11.375223921730743,5.945983188645446,23.6151302190988
34165.0,5493.0,2404.0,6579.0,2859.0,1951.0,3739.0,23.85667752442997,10.440825190010855,28.57328990228013,,8.473398479913138,16.238870792616723
36413.0,,1940.0,3508.0,2309.0,2614.0,5745.0,35.295298510458906,7.78897498695146,,,10.495041554583048,23.06580479383306
30390.0,7765.0,2757.0,,3206.0,3101.0,5335.0,26.42954390742001,,24.560925799863853,10.91218515997277,10.554799183117767,18.15861130020422
23461.0,11148.0,1890.0,7089.0,3262.0,2667.0,5908.0,34.87673632836942,5.912902014766613,22.1780753347516,10.20523088474534,8.343761731948442,18.4832937054186
28274.0,7308.0,1984.0,5640.0,1805.0,1612.0,2962.0,34.29214959410633,9.309746140490828,26.46520576228239,8.469804326404203,7.564168739148797,13.898925437567453
30220.0,6325.0,2084.0,6717.0,2582.0,1652.0,5720.0,,8.309409888357257,26.7822966507177,10.29505582137161,6.5869218500797455,22.807017543859647
20821.0,9791.0,,5140.0,2654.0,1920.0,4543.0,37.08993105538298,,19.47117205848928,10.053791953935905,7.273278278657474,17.20963709371922
36943.0,9850.0,2318.0,5529.0,3059.0,2892.0,5564.0,33.719019580994114,7.935095166369985,18.927153224702177,10.47172394906203,9.900041079008629,19.04696699986307
30711.0,8337.0,1762.0,7498.0,2598.0,1917.0,3551.0,32.48645910454741,6.865915910065075,29.217160893114603,,7.469898297159334,13.837041655301409
31906.0,9352.0,1733.0,5728.0,2980.0,1336.0,3829.0,37.470951198012656,6.943665357801105,22.950556935651896,11.940059299623368,5.352993028287523,15.341774180623446
36827.0,,2319.0,4130.0,2894.0,1749.0,7347.0,30.057277244623148,,15.665895383681674,10.97750635360164,6.63429806926374,27.86860372491749
26849.0,8467.0,,5936.0,2920.0,2378.0,2896.0,33.93043199487057,9.445379498276829,23.787769495872404,11.701530816702734,9.529534343191472,11.605353851085995
32870.0,10329.0,1803.0,5921.0,2641.0,2344.0,3044.0,39.60202438463308,6.9128134345525645,22.70147994785676,10.125757227206504,8.987040871098841,
29450.0,9250.0,1206.0,7198.0,2680.0,1899.0,4896.0,34.09635445464264,4.445427402410704,26.532492904272186,9.878727560912678,6.999889417228795,18.047108260533008
29079.0,7661.0,1896.0,,2459.0,2341.0,3456.0,32.15259999160616,7.957359298275065,25.240273639148864,10.320224954883116,9.82498845847148,14.50455365761531
26139.0,10704.0,2311.0,5578.0,3190.0,863.0,3229.0,,8.931400966183576,21.55748792270532,12.328502415458937,3.335265700483092,12.479227053140097
38328.0,3270.0,2902.0,7045.0,3285.0,2051.0,5210.0,13.760888776669614,,29.64693010141817,13.82401211968186,,21.924841139586757
28122.0,12104.0,1401.0,6120.0,2614.0,2430.0,1989.0,45.40475654587741,5.255458023857754,22.95746117488184,9.805686848225674,9.11546252532073,7.461174881836596
,4588.0,1786.0,5249.0,3760.0,1583.0,2984.0,22.99749373433584,8.952380952380953,,18.847117794486216,7.934837092731829,14.957393483709271
20624.0,56238.0,1805.0,7154.0,2842.0,,25802.5,23.071660680690957,6.1741063793398325,24.4706687190012,9.721224559603217,5.407901487942535,31.154438173422268
35899.0,7918.0,2677.0,6193.0,3765.0,1066.0,5918.0,28.75404001888369,9.721465664378837,22.48974107564368,13.672513345680356,3.87115517303991,21.491084722373536
35261.0,7707.0,1982.0,6002.0,2678.0,2794.0,3506.0,31.241639304390123,8.034375126677206,,10.8557298633913,,14.21216911913738
30487.0,56238.0,,6177.0,1986.0,,5836.0,36.81423738785116,,22.712898955728782,7.302544491837034,6.026621561994411,21.45903809383733
28865.0,5884.0,2279.0,4929.0,3201.0,2120.0,6134.0,23.97034260805801,9.284230252169309,20.079846824459203,13.0402900558113,8.636493257831916,24.988797001670264
150330.0,8521.0,1797.0,5472.0,3124.0,2301.0,6988.0,30.213097897386803,6.371662589086268,,11.076835797610183,8.158706520582918,24.77750593908449
41443.0,6843.0,1387.0,6003.0,3017.0,2756.0,4745.0,27.64736778311988,5.603813987313644,24.253565512504547,12.189406488626725,11.134903640256958,19.170942588178256
21183.0,8590.0,1553.0,5805.0,2678.0,1923.0,6952.0,31.235227809897815,5.647067379368023,21.10832333369696,9.737827715355806,6.992473000981783,25.27908076069961
33910.0,7870.0,2867.0,7272.0,,1730.0,923.0,33.28540010150567,12.125697851463372,30.756217222128235,12.61207917442057,7.316866858399594,3.9037387920825584
25441.0,8185.0,2192.0,6217.0,2744.0,2086.0,,33.66788696474847,9.016494590925918,25.572785981654395,11.28707169594011,8.580477972934062,11.875282793797046
29900.0,6900.0,2053.0,6854.0,2848.0,2642.0,5327.0,25.916466346153843,7.711087740384616,25.74368990384616,10.697115384615383,9.923377403846152,20.008263221153847
28760.0,6979.0,1875.0,6009.0,,1914.0,5659.0,26.991800742574256,,23.240253712871286,13.22710396039604,7.402537128712872,21.88660272277228
27858.0,8574.0,2146.0,,3092.0,1522.0,,33.53672846749589,8.393960729093328,27.599155127904247,12.094187592896816,5.953219119142612,12.422748963467106
29947.0,9887.0,,6397.0,3304.0,,5518.0,34.72168568920105,7.515364354697103,22.465320456540823,11.603160667251975,4.316066725197542,19.3784021071115
24329.0,6803.0,2146.0,6013.0,,1389.0,3752.0,29.594988471744895,9.335711489102536,26.158263366250488,12.546221777526428,6.042545786749032,
35145.0,6262.0,2057.0,5986.0,2828.0,2432.0,4446.0,26.07971346466203,8.56690683436758,24.930240306526173,11.777935113073177,,18.51651326475365
21029.0,9226.0,2434.0,5045.0,2423.0,1839.0,7049.0,32.93118218161051,,18.007567104511708,8.648629354654483,6.564106225014278,25.160622501427756
32698.0,,2011.0,6506.0,2814.0,1696.0,6817.0,28.56217150262798,7.239542083663331,23.42141262869897,10.13031895744834,6.105551155590756,
28367.0,9660.0,1511.0,5959.0,1339.0,1642.0,3005.0,41.78923689219588,6.5365980273403705,25.77868143277384,5.792524658245371,7.103305070081328,12.99965391936321
24145.0,6188.0,1693.0,5498.0,2704.0,2042.0,2885.0,29.45264159923846,8.058067586863398,,,9.719181342217992,13.73155640171347
31011.0,4441.0,1010.0,7106.0,2959.0,1880.0,4177.0,20.58591758216289,,32.939322301024426,13.7162193482594,,19.362165670050526
22215.0,6933.0,3013.0,,3281.0,,4946.0,27.9725640508372,12.156546298164212,19.160782731490823,,7.516643130925964,19.955618317530764
30198.0,6467.0,2431.0,5577.0,2865.0,2674.0,3684.0,27.28922271921681,10.258249641319942,23.533631530086925,12.089627816693392,11.283652628913831,
22885.0,,1584.0,7027.0,3173.0,2769.0,7081.0,26.60469534536572,,23.83973402089836,10.764689917220789,9.394083322024697,24.02293391233546
32306.0,6726.0,1859.0,6315.0,1910.0,1194.0,5694.0,28.382141952907418,7.844543843362309,26.647818381298,8.059751877795595,5.038399864967508,24.02734407966917
25378.0,9482.0,1681.0,5952.0,2971.0,2163.0,,33.790670325362605,5.990520651437939,21.21093332383023,10.587648337550338,7.708207120202417,20.71202024161648
27745.0,7423.0,2771.0,6251.0,2160.0,1611.0,,32.72639097081386,12.216735737589278,27.559298121858745,9.52296975575346,,10.872057137818537
31469.0,8300.0,1290.0,6179.0,2395.0,1875.0,7334.0,30.321849998173384,4.712673072005261,22.573338691411244,8.749497680195814,6.849815511635553,26.792825046578745
26137.0,8315.0,,4483.0,2906.0,2154.0,-640.0,43.13878080415046,10.671854734111545,23.258106355382623,15.076523994811932,11.17509727626459,-3.3203631647211416
29710.0,8389.0,1945.0,,,1893.0,,29.766171096050808,6.901323492885782,20.047546393215768,12.908490934251144,6.716815101302204,23.65965298229429
22430.0,7951.0,2413.0,7616.0,3185.0,2115.0,6868.0,26.373225421255142,8.003847684755208,25.262040599708108,10.564548228738223,7.015390739020831,22.780947326522487
33154.0,9021.0,1947.0,,3009.0,2336.0,,34.98138669148441,,20.707305723592366,11.668217775709632,9.058476810919808,16.034589731658137
38824.0,6408.0,1120.0,5681.0,2990.0,2147.0,7545.0,24.74991309721525,4.325827507628134,21.94198756324592,11.548414506971534,8.292456838283574,29.141400486655595
43961.0,10798.0,1874.0,5458.0,2643.0,1676.0,4873.0,,6.858941512334383,19.97657565331967,9.67352316814289,6.134250786911647,17.835443964570675
,56238.0,1513.0,5912.0,,1685.0,5124.0,30.73342045083306,6.178536426004574,24.14243711205489,,6.880921267559621,20.92453446586083
33941.0,5376.0,2039.0,5416.0,3213.0,1280.0,5679.0,23.370864669825675,8.864061209407469,23.54475503195236,13.9677433378255,5.564491588053732,24.68808416293527
21096.0,8376.0,2717.0,6486.0,2307.0,1573.0,11373.0,25.511695906432745,8.275462962962964,19.755116959064328,7.026681286549708,4.791057504873295,34.63998538011696
37513.0,6297.0,1130.0,6197.0,3296.0,,7688.0,22.82431403820363,4.095835296676212,,11.94679038747327,10.8050309906122,27.86617854942187
33881.0,9330.0,1599.0,6773.0,2805.0,1603.0,6402.0,32.72306397306397,5.608164983164983,23.754910213243548,9.837962962962964,5.62219416386083,22.453703703703702
27580.0,56238.0,1723.0,,3412.0,1403.0,3174.0,45.860413589364846,6.362629246676514,18.275480059084195,12.599704579025111,5.180945347119645,11.72082717872969
36185.0,6426.0,1809.0,5659.0,3480.0,2159.0,5287.0,25.89041095890411,7.288477034649476,22.80016116035456,14.020950846091862,8.698630136986301,21.3013698630137
28727.0,8664.0,2370.0,5774.0,2163.0,1944.0,3373.0,35.67193675889328,9.757905138339922,23.77305665349144,8.905632411067193,8.003952569169961,13.887516469038207
27709.0,4488.0,1913.0,6455.0,2709.0,1902.0,6644.0,18.61391066318278,7.934137945336153,26.772012774252417,11.235535647629714,,27.5558873543196
32376.0,8907.0,2207.0,5206.0,2572.0,2704.0,5280.0,33.14109242446793,8.21178746837327,19.370442030064,9.569876469712757,10.061020985265664,19.645780622116384
,,1687.0,6915.0,2093.0,2274.0,2750.0,28.377454777418325,7.68669977673486,31.50772315122796,9.536610926322505,10.36132501025197,12.53018635804438
,6750.0,2114.0,7186.0,2483.0,1735.0,5162.0,26.54345261502163,8.313016122689737,28.257963035784503,9.764058198977583,6.822650412898152,20.29885961462839
24720.0,5797.0,2388.0,5011.0,4220.0,1787.0,3301.0,25.759864912904373,10.61144685389264,22.26715250622112,18.752221827230716,7.940810522573765,14.668503377177393
24749.0,9464.0,1633.0,5509.0,,1748.0,5302.0,35.103857566765576,6.057121661721069,,12.25519287833828,6.483679525222552,19.666172106824924
25451.0,10014.0,2390.0,5468.0,3958.0,2437.0,3281.0,36.35109626833164,8.675765935821113,19.84899085233048,,,11.910120516915928
33797.0,8046.0,2026.0,8632.0,3414.0,1845.0,5054.0,27.728572905538133,6.982113933211566,29.748078712478893,11.765516766033704,6.358341661784471,17.417376020953235
26916.0,6271.0,2522.0,5570.0,,1103.0,6500.0,25.497052246391544,10.254116690384224,22.64687944704208,10.689164464322015,4.484651351900793,26.42813579995934
23260.0,11179.0,1899.0,7677.0,2809.0,1975.0,,36.73435856992639,6.240141955835962,25.22673501577287,9.230415352260778,6.489879074658254,16.07847003154574
26971.0,6499.0,2190.0,4733.0,3294.0,1231.0,4218.0,29.3210015790661,9.880442138506655,21.353485224452967,14.861267764493572,5.553801037672006,19.030002255808707
29839.0,3675.0,1979.0,5010.0,3218.0,3092.0,5406.0,16.420911528150135,8.842716711349418,,14.378909740840037,13.815907059874888,24.15549597855228
24095.0,8916.0,1951.0,5313.0,2711.0,1517.0,6394.0,33.26617416610701,7.2793075143646,19.82314752630401,10.114916797253937,5.660025371240953,23.856428624729496
24241.0,5790.0,2129.0,5154.0,2245.0,1919.0,2785.0,28.91818999100989,10.633303366297072,25.74168414743782,11.21266606732594,,13.909699330736188
40556.0,9977.0,,5732.0,4643.0,2129.0,5521.0,,7.492566897918731,18.936240502147346,15.338619094813346,7.033366369342583,18.2391807069706
25697.0,7237.0,1375.0,5291.0,2929.0,1855.0,7635.0,27.494111389712028,5.2237671909429375,20.101056150748423,11.127573892561356,7.047336828508471,29.006154547526787
28384.0,9207.0,2716.0,5180.0,2837.0,1854.0,6147.0,32.95157653627286,9.720482445152284,18.539064457249204,10.15353781181776,,21.99992842060055
28163.0,10803.0,1070.0,7158.0,3056.0,2210.0,5115.0,,3.6379708962328303,24.337005303957568,10.39031687746498,7.513939888480891,17.390860873113017
27893.0,5582.0,1657.0,7223.0,2878.0,2763.0,6279.0,21.158365552270485,6.280797513456145,27.378515654612997,10.908953074065652,10.473049806686378,23.800318398908345
33106.0,6868.0,1952.0,6949.0,3061.0,2383.0,5904.0,25.327285466681417,7.198436405207066,25.625991075708964,11.288121842386694,8.787845263119076,21.772319946896783
34740.0,7848.0,2206.0,6523.0,3643.0,,6507.0,26.634086744043984,7.486594719337542,22.13737867372565,12.36340188692052,9.295459173284463,22.083078802687844
28470.0,11075.0,2788.0,,2937.0,1476.0,,43.74012638230648,11.011058451816744,24.06003159557662,11.59952606635071,5.829383886255924,3.7598736176935232
23817.0,,1070.0,5502.0,2418.0,2158.0,1893.0,33.882579598458726,5.424863110930846,27.894950314337866,12.259176637598864,10.940985601297912,9.597444737375788
36372.0,,1746.0,5046.0,2919.0,2077.0,7009.0,26.5942906236576,6.81844808060296,,11.399226773929003,8.111063381106728,27.371421876830556
29523.0,8956.0,,6362.0,2767.0,2175.0,1989.0,38.62842354970886,4.037092948026742,27.440155272805693,11.93444037092948,9.381065343972397,8.578822514556826
38651.0,6845.0,2015.0,4826.0,3711.0,2688.0,5803.0,26.440822002472185,7.783529048207664,18.64184177997528,14.33482694684796,10.3831891223733,22.41579110012361
18772.0,8305.0,2135.0,5006.0,3585.0,1889.0,4295.0,32.93674400158636,8.467182232797937,19.85326194725362,14.217727543129092,7.491572476700377,17.03351179853262
30977.0,4896.0,2795.0,7152.0,3053.0,1797.0,3007.0,21.568281938325992,,31.506607929515415,13.44933920704846,7.916299559471366,
39593.0,12428.0,2060.0,7900.0,2360.0,2266.0,5699.0,37.991012747225874,6.297190719285911,24.1494207195916,7.214257328890655,,
28233.0,5304.0,2522.0,6393.0,2387.0,1110.0,5402.0,,10.909248204862012,27.65377627822476,10.325287654641404,4.801453412924993,23.36707327623497
28872.0,7356.0,2291.0,7106.0,3007.0,1881.0,9220.0,,7.423609085901299,23.025825475519262,9.743689446226629,6.095071449402158,29.875895142736788
31477.0,,1782.0,5754.0,3168.0,1932.0,3750.0,32.62612557049464,7.327001356852103,23.658566670778335,13.025780189959294,7.943752312816085,15.418773899099545
27206.0,11825.0,,4662.0,2812.0,1539.0,7880.0,39.39959350947922,4.314796921334088,15.53326891680272,9.369273314896878,5.127777962882751,26.25528937460434
28439.0,5350.0,,6612.0,,2528.0,5704.0,21.323236349143084,8.517337584695097,26.353128736548427,10.99641291351136,10.075727381426864,22.73415703467517
28310.0,11967.0,1253.0,6569.0,2703.0,1468.0,,43.30064768245468,4.53377718276224,23.768860585447047,9.780366899446394,5.311719795925752,13.304627853963888
26862.0,9514.0,2647.0,6071.0,2988.0,1932.0,6598.0,31.979831932773116,8.897478991596639,20.40672268907563,10.043697478991596,6.494117647058824,22.178151260504205
36144.0,8834.0,,5757.0,1808.0,2146.0,6131.0,33.21801910205309,7.21215311724449,21.64774009175002,6.798525983304504,8.069489358501917,23.05407234714597
,6030.0,2597.0,6962.0,2449.0,2676.0,5071.0,23.38568935427574,10.071747139809966,27.000193911188678,9.497770021330233,10.378126817917394,19.66647275547799
31253.0,,1759.0,,2686.0,1994.0,5532.0,34.9906227274467,6.732498947448999,19.190875339686915,,,21.17349867952693
34042.0,6553.0,2134.0,5226.0,3603.0,2468.0,3806.0,27.54518705338377,,21.9672131147541,15.145018915510718,10.37410676754939,15.998318621269442
,10533.0,2104.0,4991.0,2593.0,2350.0,3348.0,40.63814190362282,8.117597129518886,19.25614414136348,10.004243990894713,9.066707820517768,12.917165014082332
26128.0,6057.0,1977.0,6084.0,3090.0,2061.0,6518.0,23.488579516810795,7.666653740256718,23.593283437390934,11.982782021949044,7.992399270950479,25.276302012642027
26986.0,7773.0,1783.0,,3113.0,1455.0,4552.0,32.953196540613874,,20.82414787179922,13.197388502628456,6.168390707139223,19.297948109208072
30008.0,6889.0,2196.0,5315.0,3648.0,1282.0,4839.0,28.503454838843144,9.086019280897018,21.990980181223883,15.09371508957756,5.304315445405272,20.021515164053124
24703.0,6024.0,1536.0,5294.0,3631.0,2053.0,5559.0,24.99896252645557,6.374237456944848,21.969539776735694,15.06826575922314,8.519732746814956,23.069261733825787
27498.0,56238.0,1395.0,,2971.0,1728.0,5530.0,35.321288880610915,5.1964984168374,21.378282734214935,11.067237846898864,6.436952877630844,20.59973924380704
27419.0,9070.0,2621.0,4512.0,2762.0,2459.0,2141.0,,11.122427328665394,19.14704010184596,11.72077233184808,10.434967112242733,9.085508168894547
40622.0,10418.0,2363.0,6087.0,2668.0,2372.0,7572.0,33.094027954256674,7.506353240152477,19.336086404066076,8.475222363405337,7.534942820838627,24.05336721728081
16130.0,4440.0,2032.0,7247.0,2879.0,1907.0,5242.0,18.697098580873373,8.556870341516824,30.51753905756517,12.123636669895143,8.030488061649892,
29101.0,10128.0,2832.0,6135.0,2782.0,1421.0,4594.0,36.311487164778434,,21.99555428079736,,5.094650795927148,16.47067259429227
38628.0,13010.0,1866.0,7541.0,3276.0,2255.0,5861.0,38.48087787275578,,22.30471176313999,9.689727587328818,6.66982164512408,17.335620692714958
30609.0,7096.0,2661.0,7333.0,3210.0,1491.0,5473.0,26.02699530516432,9.76012323943662,26.896273474178408,11.773767605633804,5.46875,20.07409037558685
33767.0,11790.0,2087.0,6777.0,3295.0,1620.0,6534.0,36.72553966918979,6.500950066971935,21.11017661900757,10.263838270566614,5.046257359125315,20.35323801513877
30499.0,,1487.0,6074.0,3629.0,1510.0,6075.0,28.47074062785736,5.665193538555319,23.140810728436453,13.825815300213348,5.752819262419994,23.14462054251753
26663.0,5255.0,2924.0,6022.0,3931.0,1930.0,6435.0,19.83243386043703,11.035211533381135,22.727101181265805,14.835641770766502,7.283843453975922,24.285768200173603
18790.0,7388.0,,6763.0,3062.0,2585.0,7701.0,24.63159298526372,8.318330332733213,,,8.618390344735614,25.675135027005403
31027.0,10096.0,,,3549.0,1997.0,6767.0,,6.472826812658567,18.72079049272266,11.847376151689144,6.666444118039792,22.58979837094405
26121.0,6323.0,2363.0,4117.0,,1778.0,4679.0,28.63158848034776,10.70005433798225,18.64245607679768,12.787538489404094,8.051077703314617,21.187284912153597
25998.0,,1798.0,6492.0,,1237.0,2754.0,29.988532110091743,7.930486944248412,28.63443895553987,15.84333098094566,5.4560691601976,12.14714184897671
27505.0,9187.0,2414.0,4868.0,3530.0,2276.0,8335.0,30.01306762495916,7.8863116628552765,15.903299575302189,11.53217902646194,7.43547860176413,27.229663508657303
38724.0 USD,8006.0,804.0,5037.0,3504.0,1609.0,,34.091296201669216,3.4236075625958104,21.448645886561064,14.92079713847726,6.8514733435530575,19.26417986714359
42024.0,9169.0,1490.0,6000.0,3047.0,2058.0,4053.0,35.5153580973777,5.77139094395166,23.24050044544293,11.802300809544098,,15.698958050896698
31086.0,8475.0,2489.0,5904.0,2665.0,1822.0,1526.0,37.03946505834535,10.87802106551287,25.803068047725187,11.647218215987063,7.96293868274988,6.669288929679647
27676.0,8959.0,1875.0,4587.0,2302.0,2419.0,5676.0,34.700596483073824,7.262375087148501,17.766674413200093,8.916259973661786,9.369432179099851,21.984661863815944
24113.0,,2103.0,6165.0,2979.0,1921.0,5297.0,27.87109375,8.21484375,24.08203125,11.63671875,7.50390625,20.69140625
32342.0,8463.0,1326.0,6966.0,3766.0,1970.0,,34.599345870809486,5.4210956663941126,28.47914963205233,15.396565821749796,8.053965658217498,8.049877350776779
38914.0,6145.0,2923.0,4871.0,,2242.0,,24.64703994866036,11.723888978020216,,11.411038023423712,8.992459489812289,23.68843253649928
28763.0,10576.0,2595.0,7272.0,3392.0,3053.0,4003.0,34.236509015570874,8.400505001456734,23.5408371370302,10.980544495160403,9.883137483409406,
18105.0,6731.0,1899.0,4439.0,3421.0,2444.0,-10380.0,22.96172477314593,6.478133315139524,,11.6701917172682,,35.40970184894589
33350.0,10257.0,,8117.0,2858.0,1955.0,3861.0,35.55902236089444,6.229849193967759,28.14005893569076,9.908129658519671,6.777604437510834,13.385335413416536
34926.0,7532.0,2514.0,5588.0,3658.0,2001.0,-4129.0,29.62788136259932,9.889072456927073,21.980961372039964,14.389111792935251,7.871135237196129,16.241837778302255
22070.0,,2991.0,6145.0,1545.0,1737.0,3250.0,34.90922687050808,12.42574051763533,25.52864442690374,6.418511902289062,7.2161522163599345,13.501724066303852
30882.0,7010.0,2476.0,4107.0,2388.0,1525.0,7555.0,27.971748932604445,9.879893060931328,16.38801324767567,9.52874985036511,6.085152228562308,30.146442679861146
32256.0,5968.0,3085.0,,2542.0,1723.0,4254.0,25.3860223744098,13.122633884895146,25.25415798204943,10.812880173550557,7.329108001191033,18.09519758390404
29634.0,4510.0,1538.0,6228.0,2590.0,1613.0,3550.0,22.517349842728045,7.678865644815018,,12.93124968795247,8.053322682110938,17.724299765340255
26046.0,5889.0,1590.0,5913.0,3168.0,2326.0,6413.0,,6.284833392624215,23.372465314834574,12.522234080398434,9.19403929009052,25.34882801691766
35079.0,7352.0,1405.0,5436.0,3145.0,1464.0,2239.0,34.94130507105175,6.677439285205075,25.835273988878853,14.94700822204268,6.957844208925431,10.641129223896202
27983.0,8423.0,2220.0,5053.0,3196.0,2666.0,6250.0,30.289844649021862,7.98331415420023,18.17102991944764,11.493095512082856,9.587169159953971,22.47554660529344
22574.0,10020.0,2087.0,7130.0,3298.0,2376.0,8562.0,29.93457413437696,6.234875870104263,21.300749858094584,9.852717115286948,7.098258297732501,25.578824724404743
19752.0,7108.0,1924.0,6030.0,2524.0,2010.0,6133.0,27.62641377434024,7.47794317695985,23.436589062925105,9.809942088693692,7.812196354308368,23.836915542772747
,6236.0,2404.0,7540.0,2390.0,2000.0,6275.0,23.229651704227976,8.955112683926243,28.08716707021792,8.902961445334327,7.450176941702366,23.374930154591173
33083.0,,2616.0,5473.0,3198.0,,6740.0,20.569543882229908,10.522081892044085,22.01351460059529,12.863003780870406,6.922210602525944,27.109645241734377
30439.0,8960.0,1237.0,5565.0,2684.0,2135.0,8419.0,30.89655172413793,4.26551724137931,19.189655172413797,9.255172413793105,,29.03103448275862
27798.0,10766.0,1701.0,6815.0,2214.0,,7419.0,34.22232111637369,5.407037731650719,21.663117073015677,7.0377316507199845,8.086716043103722,23.58307638513621
27355.0,10532.0,2410.0,4377.0,3485.0,1648.0,5879.0,37.17482616215453,,15.449507606508773,12.301013024602025,5.816949631146094,20.751120680526636
150330.0,9419.0,1766.0,4786.0,3697.0,1233.0,6807.0,33.993792406525195,,17.272989750252634,13.34271690486502,4.4499783456041575,24.56691208315288
27842.0,9277.0,1600.0,7097.0,3778.0,,3228.0,33.943141487687974,5.854158281804544,,13.82313124291098,8.601953825326552,11.810764333540668
19399.0,11395.0,2509.0,4828.0,3093.0,2162.0,6552.0,37.312944104260126,8.215724155997249,15.8092930351354,10.128033006974688,7.079472150365107,21.45453354726743
